Dsu1,Dsu2,Dsu3,Dsu4,Dsu5,msu1,msu2,msu3,msu4,msu5,mu1d,mu2d,mu3d,mu4d,mu5d,output
0.40032,0.67628,0.52103,0.78629,0.56449,2,3,1,1,2,1,2,1,3,2,2
0.31078,0.52626,0.57659,0.71129,0.75197,2,1,3,1,2,2,3,1,1,1,5
0.79335,0.12882,0.018693,0.06153,0.77026,2,1,2,1,2,2,2,2,3,3,5
0.84382,0.85734,0.10109,0.085275,0.98913,1,1,2,3,2,3,2,1,1,1,5
0.89362,0.15305,0.61464,0.16225,0.40814,1,2,2,2,1,2,2,2,1,1,3
0.71976,0.87824,0.033521,0.24803,0.4032,2,1,3,1,2,2,3,3,2,2,5
0.82837,0.58543,0.77982,0.044719,0.69139,2,2,3,3,1,1,3,1,2,2,2
0.14935,0.79515,0.89689,0.72702,0.134,1,2,3,3,3,3,2,1,2,2,4
0.59886,0.25702,0.69965,0.2195,0.0011162,2,1,3,2,2,3,2,1,3,3,1
0.31219,0.9068,0.76987,0.24593,0.92623,3,3,3,1,2,3,1,2,2,3,3
0.85597,0.19244,0.54967,0.014248,0.28897,2,3,1,2,1,1,3,2,3,1,3
0.30529,0.27207,0.29649,0.76657,0.75173,1,3,3,1,3,1,3,3,3,1,5
0.3294,0.54925,0.52502,0.38575,0.61229,1,3,2,3,3,1,2,1,3,1,2
0.31737,0.9986,0.55773,0.5989,0.61954,2,2,3,3,3,2,2,3,2,3,3
0.55062,0.97558,0.90317,0.10204,0.68508,1,3,2,3,3,2,2,3,3,2,5
0.69951,0.88087,0.088162,0.003531,0.58002,2,2,1,3,1,1,3,3,2,1,1
0.66495,0.25113,0.083867,0.011806,0.83041,2,1,1,3,1,3,1,3,1,1,1
0.95182,0.12554,0.11339,0.50152,0.59103,3,1,2,3,1,3,3,1,1,3,1
0.82195,0.061817,0.69634,0.91725,0.85405,2,1,3,3,2,3,3,2,2,2,3
0.026296,0.1531,0.31372,0.77201,0.468,2,3,3,3,1,1,2,3,3,3,4
0.095369,0.45136,0.38812,0.53595,0.00576,1,3,2,1,3,2,3,1,3,1,2
0.22136,0.54734,0.32713,0.71971,0.70567,3,1,3,2,2,3,1,3,3,2,3
0.65762,0.8149,0.43428,0.78982,0.48332,3,1,1,1,2,1,1,1,1,2,5
0.30789,0.6666,0.92606,0.57656,0.053424,1,3,1,2,3,3,2,1,2,1,2
0.72935,0.45079,0.62493,0.64015,0.44857,2,3,2,1,3,3,2,3,1,1,3
0.21877,0.46034,0.7066,0.3989,0.27479,2,1,1,3,3,2,1,1,3,3,4
0.88377,0.37901,0.85176,0.31728,0.079908,2,1,3,3,1,3,1,2,2,3,3
0.032033,0.00082155,0.43696,0.69418,0.99468,3,1,2,1,1,3,3,3,3,1,3
0.58444,0.67188,0.83072,0.074929,0.33967,2,1,1,3,3,1,3,2,2,1,1
0.1491,0.60318,0.73573,0.08264,0.57732,2,2,2,3,3,3,1,3,2,2,5
0.94431,0.43352,0.27692,0.59016,0.31702,3,3,1,1,2,2,3,3,3,2,2
0.015312,0.75475,0.46744,0.69478,0.24991,2,1,1,3,3,2,2,1,2,2,4
0.39715,0.87087,0.18776,0.81498,0.23823,2,3,3,2,2,1,2,3,1,3,2
0.1174,0.29149,0.72315,0.33818,0.67692,2,3,2,2,3,1,1,2,1,1,5
0.71733,0.66444,0.77603,0.8616,0.92304,2,1,1,3,1,3,1,2,2,3,1
0.37085,0.3695,0.49595,0.70689,0.084647,2,2,1,1,3,3,1,2,2,1,1
0.66117,0.28167,0.77478,0.5323,0.41226,1,2,3,2,3,3,3,2,2,3,5
0.47065,0.26406,0.7212,0.32755,0.46967,1,2,3,2,3,1,3,3,3,3,5
0.94311,0.20133,0.9475,0.2149,0.6158,1,2,2,1,2,1,3,1,3,2,5
0.6453,0.14972,0.69652,0.72964,0.50747,2,3,2,2,3,1,2,3,3,2,5
0.9758,0.95759,0.10577,0.58329,0.72277,2,1,1,1,3,1,3,3,1,2,5
0.88457,0.9607,0.7963,0.14841,0.69532,3,1,3,1,2,1,2,1,2,2,3
0.70043,0.62609,0.63684,0.50955,0.52505,1,3,2,2,3,3,2,1,2,3,5
0.99436,0.49187,0.50192,0.68354,0.81083,2,2,3,3,2,2,2,2,1,1,3
0.87937,0.28474,0.62093,0.72355,0.019891,2,3,1,3,1,2,3,2,2,3,4
0.61273,0.044515,0.15123,0.6924,0.10824,3,1,2,2,3,1,2,2,2,2,4
0.64507,0.76941,0.67436,0.96929,0.30838,3,1,3,2,3,2,3,2,1,1,1
0.51043,0.63164,0.96819,0.79781,0.77459,2,2,1,2,1,2,2,3,3,2,1
0.24883,0.89537,0.019596,0.83875,0.98273,2,2,3,1,1,2,1,3,3,2,1
0.54294,0.55522,0.48636,0.048946,0.69808,1,1,3,1,3,1,2,3,1,2,3
0.1993,0.76658,0.25523,0.83003,0.86038,3,1,2,2,2,1,1,3,3,2,3
0.78038,0.7202,0.18798,0.05925,0.0018095,3,3,2,2,1,2,2,3,1,2,2
0.068757,0.89612,0.41422,0.93841,0.31098,2,1,1,3,1,2,3,2,1,1,3
0.12056,0.43812,0.67492,0.33536,0.22765,1,2,3,2,1,2,2,1,2,3,2
0.74817,0.68669,0.94152,0.93507,0.15605,3,2,1,1,3,2,3,2,1,3,1
0.3027,0.80999,0.41111,0.95106,0.85491,2,1,3,2,1,2,1,3,2,3,3
0.3792,0.38396,0.90039,0.71213,0.57847,3,2,1,1,2,2,2,2,1,2,5
0.19666,0.185,0.74503,0.88612,0.17015,1,1,1,2,2,3,1,3,2,2,1
0.99585,0.51441,0.64033,0.041864,0.47953,2,1,1,2,3,3,3,1,3,3,5
0.64772,0.35507,0.14065,0.23902,0.092457,1,3,1,3,1,3,2,3,1,3,2
0.46416,0.1436,0.0097415,0.16842,0.49723,3,2,3,2,2,3,3,2,2,2,1
0.40101,0.40688,0.24023,0.38227,0.95276,1,2,2,1,1,3,3,3,2,3,2
0.70958,0.42081,0.12458,0.55487,0.29259,3,3,1,1,3,2,3,1,1,1,2
0.70621,0.020033,0.91914,0.21381,0.78564,2,2,2,3,2,2,1,3,1,1,1
0.57053,0.28917,0.7551,0.37176,0.81344,2,2,2,2,1,1,1,2,3,2,4
0.43298,0.11213,0.41454,0.68926,0.07234,1,3,2,3,1,3,2,1,2,3,4
0.55875,0.55304,0.83425,0.1423,0.86989,2,1,2,3,3,1,3,1,3,1,5
0.6127,0.058966,0.49384,0.18898,0.35231,3,3,2,2,1,1,3,3,1,1,3
0.38166,0.22373,0.33245,0.1486,0.083095,2,3,2,2,3,2,3,1,3,3,1
0.85915,0.82632,0.74062,0.67418,0.52501,1,2,2,2,2,3,3,2,2,1,4
0.57668,0.50677,0.012017,0.22657,0.83951,2,1,3,2,2,1,1,3,3,2,4
0.86227,0.85734,0.19705,0.40356,0.85726,3,2,1,1,2,3,1,3,2,3,1
0.50307,0.52865,0.96726,0.80868,0.27471,2,1,1,3,2,2,1,2,3,3,1
0.42569,0.56042,0.74508,0.24381,0.64689,2,3,2,2,1,1,1,2,2,2,3
0.11855,0.11063,0.28076,0.060871,0.30232,3,1,1,1,3,3,2,2,1,1,3
0.35257,0.22892,0.36951,0.29921,0.2287,1,1,2,3,3,1,1,2,2,2,3
0.47665,0.21995,0.74897,0.48263,0.031334,2,1,2,1,1,1,1,1,2,1,3
0.6959,0.87388,0.99459,0.091258,0.93127,2,2,2,2,1,1,3,1,2,3,1
0.28539,0.48575,0.34164,0.43472,0.49253,2,2,2,1,3,1,2,2,3,1,2
0.43039,0.64236,0.22523,0.94731,0.52194,3,3,1,2,3,3,3,1,1,3,5
0.99491,0.44644,0.18844,0.75434,0.62375,3,1,3,2,3,1,3,2,1,1,5
0.83659,0.049763,0.096295,0.078823,0.22027,1,3,1,3,3,1,3,3,1,2,5
0.22909,0.13991,0.27995,0.75421,0.60326,3,1,1,3,3,3,3,2,3,1,4
0.47893,0.28135,0.69591,0.32222,0.87215,3,3,2,3,1,2,3,1,3,2,1
0.89473,0.39329,0.98138,0.26953,0.65152,1,2,3,2,3,3,2,2,3,1,5
0.54937,0.39073,0.79082,0.5817,0.75625,2,3,2,1,1,3,3,3,2,2,1
0.83256,0.71827,0.41243,0.40915,0.92314,3,2,3,1,1,3,3,1,3,1,1
0.18334,0.93462,0.35042,0.13915,0.51262,2,1,2,3,3,1,3,2,2,3,5
0.70632,0.08043,0.8404,0.54146,0.18778,3,1,2,1,1,3,3,3,2,2,1
0.29826,0.20819,0.50384,0.77589,0.45374,1,1,3,3,3,2,1,1,1,1,4
0.49154,0.40102,0.69946,0.63285,0.67425,2,2,1,1,1,2,1,2,3,3,1
0.69032,0.79436,0.16075,0.93015,0.43116,3,3,2,1,2,1,3,2,2,3,5
0.017783,0.33462,0.83207,0.30696,0.49828,2,2,3,3,3,1,1,2,3,3,5
0.016655,0.67093,0.49807,0.77895,0.10124,3,3,2,1,1,3,1,2,1,2,3
0.89716,0.011079,0.53031,0.34443,0.20965,1,2,1,3,3,3,3,2,3,2,4
0.38419,0.091124,0.71981,0.51097,0.90724,3,3,2,3,2,2,2,1,3,2,4
0.64792,0.26911,0.93814,0.92882,0.87927,3,3,2,3,2,2,3,2,2,1,1
0.12772,0.43889,0.11245,0.33337,0.69487,3,2,3,3,1,1,3,2,3,1,2
0.45634,0.66261,0.92274,0.16548,0.2624,3,1,3,1,3,2,2,1,3,1,1
0.31786,0.81546,0.78729,0.47725,0.83217,3,1,3,1,1,3,3,1,1,1,1
0.050192,0.58187,0.66687,0.8554,0.35147,1,1,1,3,2,1,3,3,2,2,4
0.23584,0.60484,0.98955,0.27943,0.76167,2,3,1,1,3,2,2,1,3,2,2
0.72109,0.37133,0.75378,0.50672,0.48441,1,3,2,2,2,1,2,3,1,3,5
0.49104,0.76727,0.29971,0.37033,0.25097,3,2,1,2,1,1,2,2,2,1,4
0.43314,0.27019,0.93219,0.35979,0.20837,2,1,2,2,1,3,3,3,2,2,1
0.086635,0.70078,0.12883,0.87587,0.24736,1,2,1,1,1,1,2,3,3,2,2
0.56207,0.58093,0.21007,0.6765,0.92022,2,1,1,3,3,1,1,3,3,2,4
0.43284,0.036407,0.098182,0.20138,0.17856,1,1,1,1,2,2,2,1,2,1,1
0.33719,0.29007,0.95401,0.40655,0.12654,3,2,3,2,2,2,3,2,1,2,2
0.51162,0.40527,0.6335,0.20074,0.43419,2,3,1,1,1,2,2,2,3,1,1
0.64453,0.86329,0.63625,0.58197,0.72078,3,2,3,2,3,2,1,1,2,2,1
0.60681,0.44138,0.56854,0.75715,0.98616,3,2,1,1,3,3,3,3,3,3,1
0.32925,0.72722,0.31841,0.44126,0.40077,2,3,2,1,2,2,2,1,1,1,2
0.40127,0.53859,0.55741,0.20681,0.58755,1,1,2,1,3,3,2,2,3,2,5
0.051347,0.6818,0.82515,0.51941,0.61645,2,1,3,1,2,3,2,2,2,1,3
0.79526,0.82587,0.21664,0.61541,0.44339,2,2,3,2,2,3,1,1,2,2,4
0.45321,0.13882,0.53139,0.92834,0.66737,1,1,2,3,3,2,2,2,3,2,5
0.1758,0.25154,0.50044,0.91256,0.47269,1,2,2,1,2,2,3,3,2,3,5
0.33997,0.040461,0.10416,0.4265,0.19453,3,2,1,1,1,2,2,3,1,1,1
0.39766,0.42997,0.084494,0.88226,0.50493,1,3,1,3,1,2,3,3,3,2,2
0.70163,0.10054,0.23059,0.043049,0.36044,3,1,1,1,1,2,2,1,1,3,1
0.54611,0.90327,0.91298,0.609,0.13417,1,3,1,3,3,3,3,1,1,1,4
0.65939,0.40343,0.64705,0.23278,0.42246,3,3,1,1,1,1,1,3,2,1,1
0.52607,0.40723,0.095688,0.68308,0.41337,1,1,3,1,3,3,3,1,2,3,5
0.14301,0.77641,0.95481,0.83778,0.53042,3,3,3,3,3,2,3,3,1,3,5
0.096415,0.55135,0.47054,0.012441,0.14018,2,3,2,2,1,1,1,3,1,3,3
0.59506,0.44681,0.42845,0.41251,0.39075,1,3,2,1,2,1,2,2,3,3,5
0.76208,0.46453,0.57694,0.52214,0.85847,3,1,1,3,2,1,2,1,1,1,1
0.10727,0.96459,0.27156,0.72676,0.98523,3,3,2,3,3,3,3,2,1,3,4
0.055879,0.48876,0.11152,0.71535,0.095819,3,1,2,2,3,2,1,3,1,3,4
0.10794,0.3728,0.99054,0.97079,0.4133,1,2,1,3,2,1,1,3,1,2,5
0.21651,0.51623,0.65385,0.99046,0.3583,1,3,2,1,2,2,3,3,1,1,2
0.68056,0.52112,0.59816,0.71123,0.81585,3,2,1,1,3,2,3,2,3,3,2
0.42096,0.49348,0.43467,0.62574,0.90205,3,3,3,2,3,2,2,1,3,2,2
0.70779,0.79146,0.78988,0.89615,0.68937,1,1,1,2,2,2,3,1,1,2,5
0.3993,0.78221,0.30696,0.68674,0.045958,1,1,2,3,1,2,1,1,3,3,4
0.29481,0.21756,0.789,0.74238,0.59834,2,2,3,3,1,2,2,2,2,2,4
0.32362,0.088635,0.032056,0.54431,0.45025,2,1,3,3,3,1,3,1,2,2,4
0.5178,0.68338,0.7442,0.77477,0.44693,1,3,2,2,1,1,2,3,1,3,2
0.29173,0.94748,0.85352,0.069315,0.98151,1,2,2,1,3,2,3,2,3,1,1
0.9615,0.91016,0.21895,0.22286,0.60107,3,3,2,3,1,1,3,3,3,2,4
0.34202,0.87929,0.33425,0.70022,0.94556,3,2,2,2,1,1,2,1,1,3,4
0.37853,0.85336,0.96693,0.36581,0.53111,2,3,1,3,1,2,1,3,1,2,2
0.98038,0.84018,0.57944,0.61124,0.86948,3,2,2,3,1,2,3,3,2,3,4
0.70891,0.73765,0.54429,0.81401,0.24356,2,1,2,2,2,3,2,2,2,3,3
0.90755,0.30286,0.41174,0.0066884,0.92551,2,3,2,1,3,3,1,2,1,3,3
0.36324,0.33238,0.92357,0.59608,0.49229,3,2,2,2,1,3,1,3,1,2,1
0.78116,0.194,0.67064,0.3778,0.98666,2,3,2,2,2,3,3,2,1,1,3
0.6595,0.66712,0.27356,0.9334,0.37667,3,1,1,2,3,2,1,2,3,1,1
0.42673,0.77219,0.20583,0.89711,0.9438,1,2,3,2,1,1,3,2,2,3,2
0.55259,0.097363,0.98073,0.64014,0.6207,2,2,2,1,1,3,2,2,3,2,1
0.97772,0.84376,0.72388,0.27836,0.28483,3,2,1,2,1,1,2,3,1,3,5
0.0037207,0.9025,0.78569,0.37991,0.11411,2,2,1,2,1,1,2,3,2,3,4
0.70482,0.98274,0.73278,0.038417,0.23771,1,3,2,3,1,1,1,1,3,3,3
0.32789,0.29791,0.75162,0.02402,0.13721,2,1,1,2,3,3,1,1,1,2,1
0.89827,0.37178,0.52892,0.28938,0.67615,3,2,3,3,3,3,1,3,2,1,3
0.0088689,0.055255,0.98078,0.46964,0.36622,1,2,1,1,1,1,2,1,3,2,4
0.22511,0.1528,0.13627,0.85029,0.2546,3,2,2,3,1,1,3,3,2,2,4
0.71947,0.14811,0.11791,0.20127,0.98074,3,3,3,3,3,3,1,3,3,2,1
0.84442,0.28497,0.3776,0.81951,0.79589,3,2,3,2,2,1,1,2,1,3,1
0.66555,0.59304,0.017607,0.023131,0.30088,2,2,1,2,2,3,2,1,2,2,2
0.069781,0.0163,0.29434,0.87987,0.23231,1,3,3,1,2,2,1,3,2,2,3
0.7227,0.24686,0.85065,0.90435,0.61262,3,2,3,3,2,3,3,1,2,3,1
0.57142,0.20284,0.462,0.91681,0.57266,3,1,1,1,2,2,2,3,1,1,1
0.17336,0.62679,0.5547,0.88511,0.1195,2,2,2,3,3,3,1,1,2,2,2
0.46685,0.709,0.384,0.27284,0.74762,1,3,3,2,1,1,2,2,2,1,2
0.79761,0.41108,0.93642,0.7049,0.78505,1,2,1,1,1,2,2,3,2,3,2
0.77475,0.47377,0.23241,0.71355,0.47831,3,2,3,1,2,3,1,3,3,3,5
0.39228,0.24116,0.90155,0.69415,0.77941,1,2,1,3,2,2,2,2,3,3,4
0.52679,0.81031,0.16616,0.35941,0.084316,3,2,3,2,2,3,2,2,3,2,1
0.23685,0.69357,0.75564,0.4776,0.45578,3,1,2,1,2,1,1,2,2,1,3
0.23276,0.59126,0.38253,0.20648,0.38904,3,3,1,3,3,3,2,3,2,2,2
0.73155,0.61664,0.44697,0.2629,0.54315,3,2,1,3,2,2,3,1,1,2,1
0.97648,0.59018,0.84823,0.1247,0.59814,1,1,3,2,1,2,3,2,3,2,3
0.33437,0.4506,0.091423,0.39461,0.47565,3,1,1,2,2,1,3,1,3,2,4
0.053929,0.17343,0.23242,0.98219,0.42037,1,3,1,1,2,3,2,1,3,3,5
0.40358,0.92235,0.69877,0.7317,0.52009,1,1,3,2,3,3,3,2,2,1,3
0.53251,0.85575,0.3631,0.6627,0.37231,3,2,3,3,2,1,2,2,2,1,4
0.14381,0.76925,0.26879,0.63174,0.39651,2,1,2,2,3,2,3,1,1,2,5
0.67052,0.38333,0.97951,0.52711,0.342,1,1,1,2,2,3,3,1,3,3,4
0.074551,0.90622,0.89067,0.86511,0.88876,2,2,1,1,2,2,1,3,2,2,5
0.70884,0.21787,0.79189,0.352,0.054826,2,3,1,3,3,2,3,1,2,1,1
0.90232,0.52579,0.88706,0.97468,0.5621,2,1,1,2,3,3,3,2,3,3,5
0.37492,0.70646,0.37713,0.74887,0.93414,1,1,3,3,1,3,1,1,2,1,4
0.3505,0.003172,0.77435,0.8418,0.69252,1,1,3,1,2,3,2,3,2,2,3
0.27036,0.58982,0.83623,0.55298,0.51259,2,1,1,3,2,1,3,1,2,3,5
0.34386,0.47053,0.3441,0.34104,0.089881,3,1,3,3,1,2,3,1,1,3,2
0.56962,0.65085,0.54097,0.22971,0.52035,1,3,2,1,3,1,3,1,2,2,2
0.099827,0.66111,0.89964,0.77006,0.031369,3,2,1,3,3,2,1,1,2,2,4
0.65796,0.23398,0.090843,0.45292,0.031168,3,3,3,1,3,1,1,1,1,2,1
0.0013607,0.60561,0.33553,0.21115,0.9561,3,3,2,2,3,2,2,1,2,3,2
0.31538,0.65517,0.28474,0.16697,0.46151,2,2,3,3,2,1,3,1,3,3,5
0.5288,0.27943,0.61569,0.10293,0.85137,2,1,3,1,2,1,3,2,1,3,3
0.32313,0.96424,0.41328,0.74202,0.6705,2,1,1,1,3,3,1,2,1,3,5
0.17296,0.17743,0.93052,0.85311,0.64312,2,1,1,1,2,1,1,1,2,2,5
0.44085,0.75698,0.10926,0.47314,0.41197,2,3,1,2,1,3,2,3,3,2,4
0.8681,0.88495,0.65287,0.79246,0.9219,1,3,3,3,3,1,3,2,3,3,3
0.85963,0.29838,0.94041,0.93403,0.56105,3,3,3,1,3,3,3,1,2,2,5
0.88308,0.87023,0.57429,0.2832,0.62547,1,1,1,2,3,1,3,2,1,3,5
0.033266,0.41083,0.84083,0.36887,0.47379,3,3,3,3,2,2,3,3,1,2,2
0.53122,0.42372,0.15583,0.99565,0.76552,3,3,1,3,2,3,3,1,3,1,1
0.7174,0.65171,0.38485,0.80769,0.32272,2,3,3,1,1,1,1,3,1,3,3
0.92945,0.12051,0.68779,0.33546,0.2089,1,2,2,1,3,3,2,1,3,2,4
0.54706,0.14166,0.27031,0.66326,0.30341,1,2,2,2,3,2,2,3,3,1,4
0.32406,0.75733,0.76722,0.76755,0.86619,1,1,1,2,1,3,1,1,3,1,1
0.7237,0.36951,0.37485,0.69529,0.11104,1,2,3,2,2,1,1,2,2,2,4
0.28833,0.17756,0.32409,0.74231,0.65422,1,1,2,3,3,3,2,3,1,2,5
0.66281,0.19765,0.3546,0.39311,0.051355,3,1,2,3,3,3,1,3,1,3,1
0.80422,0.80206,0.95964,0.95419,0.44929,3,3,1,3,3,1,3,1,2,1,2
0.19299,0.20051,0.38683,0.81008,0.86822,3,2,2,2,1,3,2,3,2,2,3
0.33818,0.22199,0.66104,0.11939,0.41859,1,1,1,2,3,2,1,3,2,1,1
0.32735,0.25194,0.1859,0.14066,0.32834,1,1,2,1,3,1,1,3,1,2,5
0.97859,0.92337,0.61755,0.31805,0.72596,1,1,3,3,1,3,3,1,2,3,3
0.59331,0.71591,0.22233,0.69232,0.68749,2,1,1,1,3,3,1,3,1,1,1
0.94779,0.68518,0.08209,0.82954,0.74659,2,3,1,1,3,3,3,1,2,2,2
0.18878,0.27447,0.28991,0.75395,0.30863,2,1,2,2,3,2,3,2,1,1,2
0.8403,0.072671,0.062613,0.7408,0.7673,1,1,3,2,1,2,1,3,1,3,4
0.73276,0.63543,0.71937,0.48389,0.70631,1,1,2,1,1,1,3,2,1,1,3
0.70947,0.07904,0.64786,0.075627,0.90065,2,2,2,3,2,2,1,1,2,1,1
0.7653,0.39802,0.12944,0.93963,0.54455,3,3,2,2,1,3,1,2,1,2,1
0.049509,0.92354,0.0039017,0.59759,0.79705,2,2,2,2,2,3,1,3,3,2,4
0.71384,0.34662,0.073215,0.27994,0.17185,3,1,3,2,3,2,2,3,2,2,1
0.585,0.20594,0.91702,0.66639,0.68411,3,2,2,3,3,2,2,2,1,3,1
0.80115,0.6474,0.1508,0.3676,0.31767,3,2,1,1,2,2,2,3,3,3,2
0.35116,0.7764,0.32273,0.41333,0.29539,1,3,2,1,1,1,3,3,2,2,2
0.49188,0.040567,0.57303,0.98102,0.30801,1,3,1,2,2,1,2,2,2,3,5
0.40674,0.16131,0.34652,0.59411,0.91702,3,3,1,3,1,2,2,3,3,3,4
0.56532,0.030375,0.4138,0.80289,0.19516,1,3,1,3,3,1,2,2,3,3,4
0.381,0.87879,0.74257,0.53086,0.54634,3,2,1,1,2,3,2,3,3,3,5
0.78827,0.57154,0.04231,0.55022,0.98513,2,3,2,2,2,2,1,2,2,2,4
0.56589,0.72486,0.38298,0.45365,0.64775,3,1,1,1,2,1,1,1,3,3,5
0.29835,0.78899,0.14709,0.90812,0.17924,2,1,1,2,3,1,1,1,3,1,4
0.61565,0.11663,0.52535,0.54916,0.75042,2,1,2,3,3,3,2,3,1,3,3
0.12073,0.1652,0.90414,0.08798,0.96843,1,1,3,3,2,2,3,3,2,3,3
0.47551,0.55101,0.92297,0.74669,0.56269,1,2,3,1,1,1,2,3,2,1,2
0.32378,0.47604,0.49848,0.92786,0.87565,3,2,1,1,3,3,1,3,3,2,1
0.16034,0.42329,0.584,0.1157,0.99142,2,2,1,3,1,3,2,2,1,2,2
0.046101,0.15089,0.60504,0.054839,0.34547,1,3,3,3,2,1,2,2,1,3,3
0.36193,0.51985,0.18598,0.30266,0.61183,2,1,1,3,1,2,3,3,2,2,1
0.37354,0.98123,0.35156,0.60893,0.57723,1,1,1,1,2,2,1,1,3,3,5
0.73809,0.42311,0.9273,0.79987,0.83736,2,2,3,1,1,2,3,1,3,2,2
0.73753,0.45995,0.14131,0.016751,0.46959,3,3,1,2,2,3,1,3,3,3,5
0.18512,0.27921,0.33215,0.027148,0.65672,2,2,1,3,3,3,3,3,2,3,5
0.3696,0.42103,0.14062,0.29948,0.1945,3,3,3,2,1,3,1,2,2,1,1
0.080726,0.19515,0.84256,0.64004,0.65999,3,3,1,3,2,3,1,3,2,2,4
0.36639,0.017655,0.16575,0.1403,0.15332,2,2,3,3,3,2,2,1,3,1,1
0.74821,0.033042,0.030104,0.71028,0.41834,3,2,3,2,1,2,1,1,2,2,1
0.68839,0.55058,0.81592,0.85235,0.41643,3,2,3,1,1,1,3,1,1,3,2
0.89207,0.59318,0.083563,0.46613,0.38356,2,3,3,2,2,2,1,3,1,3,5
0.7107,0.63176,0.74587,0.33142,0.90651,2,3,1,3,1,2,2,1,3,3,2
0.27634,0.36668,0.66427,0.75444,0.64751,1,3,3,1,3,2,1,2,1,3,5
0.79823,0.76053,0.87541,0.058115,0.047115,2,1,3,3,1,2,3,2,2,1,3
0.21939,0.11316,0.13276,0.036419,0.37051,2,1,3,2,3,3,1,3,2,3,5
0.064758,0.45583,0.46082,0.91875,0.61263,2,2,3,2,2,3,1,1,3,2,5
0.041089,0.51476,0.069147,0.38417,0.82003,1,1,3,1,2,2,3,1,2,2,4
0.22737,0.42104,0.77189,0.15745,0.44592,1,2,2,2,1,1,2,2,2,2,2
0.1344,0.78361,0.27819,0.95608,0.3385,3,3,1,1,3,3,1,3,1,1,2
0.1873,0.68076,0.10307,0.092912,0.44526,3,1,2,2,2,3,3,1,3,1,1
0.76682,0.75835,0.22242,0.29633,0.80709,1,1,1,1,1,2,2,2,2,3,4
0.66098,0.13263,0.15085,0.63593,0.91349,2,1,3,1,1,2,2,3,2,3,1
0.68439,0.99488,0.073469,0.55439,0.85634,3,3,2,2,3,1,2,1,1,3,1
0.8393,0.31821,0.0096596,0.69604,0.55011,1,2,3,3,1,3,1,3,2,3,4
0.84946,0.51377,0.88983,0.83382,0.29282,3,3,3,3,3,1,3,2,3,2,2
0.19219,0.24145,0.3628,0.36049,0.30382,3,1,2,1,2,2,2,2,3,3,5
0.71889,0.44535,0.29834,0.13073,0.47667,3,1,2,2,2,3,1,3,2,3,5
0.15067,0.63426,0.92771,0.0077792,0.48785,2,1,3,1,3,2,1,3,2,3,5
0.41024,0.81818,0.38044,0.307,0.4564,1,2,3,2,2,1,1,3,2,1,3
0.32401,0.80181,0.62088,0.52963,0.51539,2,1,3,3,2,1,3,3,2,1,3
0.49487,0.99293,0.45254,0.85216,0.36054,1,2,1,2,3,2,3,1,1,2,5
0.38682,0.31012,0.61825,0.28386,0.20934,1,1,1,3,1,2,2,1,1,1,1
0.088294,0.037402,0.19649,0.93864,0.051877,3,3,2,3,2,3,3,3,2,1,4
0.004759,0.14069,0.22643,0.50951,0.70582,1,1,1,3,2,1,1,1,1,2,5
0.57782,0.13514,0.84048,0.017476,0.29376,1,2,1,3,1,1,1,1,2,1,1
0.69929,0.78903,0.49522,0.28347,0.69454,2,2,2,3,3,1,1,1,1,3,5
0.19228,0.254,0.57417,0.8112,0.72856,1,3,2,3,1,3,1,3,3,1,3
0.38383,0.6224,0.8466,0.61338,0.7847,2,2,1,1,2,1,1,2,3,2,2
0.92217,0.64156,0.46127,0.49663,0.19805,1,3,3,2,2,1,3,2,2,1,2
0.38961,0.66356,0.88013,0.90445,0.92111,2,2,2,3,3,3,3,2,3,3,1
0.69894,0.24686,0.24963,0.7716,0.37378,3,2,1,3,1,1,2,3,3,1,4
0.83646,0.12447,0.34242,0.45595,0.67051,1,1,3,2,3,1,1,3,3,2,4
0.61762,0.052883,0.39556,0.86706,0.025078,2,1,1,2,2,2,1,1,3,2,1
0.28523,0.12952,0.31325,0.8555,0.30539,3,1,1,3,2,1,1,1,1,1,4
0.18881,0.27723,0.16854,0.90607,0.61921,2,3,1,2,3,1,3,2,1,2,5
0.50137,0.29791,0.46999,0.15833,0.20066,1,2,2,3,2,1,1,3,3,2,3
0.44419,0.77315,0.14025,0.83809,0.41269,2,2,2,3,1,1,2,1,2,2,4
0.62194,0.33922,0.64313,0.46176,0.42334,2,1,1,3,2,2,2,1,2,3,5
0.67906,0.19189,0.40633,0.5012,0.50927,1,3,3,1,2,1,2,1,2,1,4
0.034436,0.19451,0.38632,0.3641,0.10906,2,2,3,3,1,3,3,2,1,2,3
0.64045,0.6371,0.043376,0.86947,0.096949,3,2,3,1,3,3,1,1,2,2,1
0.62599,0.6589,0.48327,0.98381,0.4571,3,3,1,2,3,1,3,3,2,2,2
0.90752,0.98769,0.014938,0.75753,0.15962,1,2,3,1,2,3,2,3,1,2,4
0.6981,0.81472,0.45671,0.7737,0.1273,2,3,3,2,3,3,3,1,1,2,2
0.92592,0.80085,0.81608,0.29826,0.6408,3,3,1,1,1,1,1,3,2,3,2
0.3965,0.85345,0.36102,0.4113,0.57229,1,2,3,1,3,1,3,2,3,1,4
0.28923,0.18203,0.62635,0.33676,0.2474,3,2,3,3,1,3,3,1,3,1,4
0.92527,0.50752,0.88984,0.25191,0.68362,3,3,1,1,3,3,3,3,1,1,2
